original_node_id,mapped_node_index,in_degree,out_degree,weighted_in_strength,weighted_out_strength,pagerank,hits_authority,hits_hub,betweenness_centrality,k_core_number,reciprocity,local_clustering_coefficient,two_hop_reach,three_hop_reach,top_deg_1,top_deg_2,top_deg_3,top_deg_4,top_deg_5,community_size,within_community_zscore,participation_coefficient,community_id
20,20,-1.301694300143267,1.0108948028748757,-1.327036189143448,1.0939665342623923,-0.7341952739135483,-0.05970486330691619,-0.061156893667158284,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.6068999605650113,0.5241235390996288,0.4402852957704622,0.806123130972316,0.32593417460966,-0.5544158739821824,-0.4108176132148136,-0.7323962756937433,0.323999777059683,-0.6625565064327426,16
21,21,0.1447180786472978,0.13456080719262511,-0.03563286094846573,0.22960805545067003,-0.22380708420808598,-0.05970486330691577,-0.06115689366715847,-0.30278831082751684,0.7842983580404272,0.0,-0.07322520259382126,0.2060487368556969,0.27361176152896266,0.4402852957704622,0.4017297241499418,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-0.5057665788837987,1.5270781175925188e-17,-0.6625565064327426,17
22,22,1.5911304574378626,0.13456080719262511,1.2072088080850174,-0.047600126507950244,0.6042000711212036,-0.05970486330691675,-0.06115689366715838,0.4839820044850152,0.7842983580404272,0.0,-0.07322520259382126,0.2060487368556969,0.27361176152896266,0.7416156628948332,0.806123130972316,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.42141700003362914,0.1275298589935136,2.0018666291169804,7
23,23,-1.301694300143267,-1.3635420534213187,-1.327036189143448,-1.3789468376868093,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-2.18652875574907,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-2.431042924747639,1.5270781175925188e-17,-0.6625565064327426,18
24,24,-1.301694300143267,1.0108948028748757,-1.327036189143448,0.6992847833955296,-0.7341952739135483,-0.05970486330691619,-0.06115689366715871,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.6068999605650113,0.7288065649496178,0.7416156628948332,0.806123130972316,0.9557736829791589,-0.5544158739821824,-0.4108176132148136,0.050417253771483934,0.13128153700821568,-0.6625565064327426,14
25,25,-1.301694300143267,0.13456080719262511,-1.327036189143448,-0.05679587363231289,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.6068999605650113,0.7288065649496178,0.7416156628948332,0.806123130972316,1.402651925906567,-0.5544158739821824,-0.4108176132148136,0.5494060197150804,-1.0976693333235188,-0.6625565064327426,10
26,26,0.9908150808186631,0.13456080719262511,0.8448879771382437,-0.07299752181238707,-0.1339511410601783,-0.05970486330691665,-0.0611568936671584,-0.3147160732592273,0.7842983580404272,0.0,-0.07322520259382126,0.2060487368556969,0.27361176152896266,0.05180288614469602,0.4017297241499418,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.22450905004418695,1.5270781175925188e-17,1.2321443899581714,2
27,27,0.9908150808186631,-1.3635420534213187,1.0921022219926155,-1.3789468376868093,0.23974429362989452,-0.05970486330691638,-0.0611568936671584,-0.3238916997238868,0.7842983580404272,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.4657113515837014,0.09650064395050223,-0.6625565064327426,12
28,28,0.1447180786472978,1.632663667806569,-0.006833211497943757,1.3527128547417524,-0.30074914757447024,-0.05970486330691652,-0.06115689366715882,0.3815533828638908,0.7842983580404272,0.0,-0.07322520259382126,1.7368360971578083,1.8979932158947348,1.1959837232357815,1.3760836259661287,1.749277620312985,2.0750388757628433,2.86024527963655,0.6273238916351707,-0.06858281483693589,2.0018666291169804,0
29,29,0.1447180786472978,0.13456080719262511,0.06863396610333537,-0.11066415528658544,0.8308769116714572,-0.05970486330691623,-0.061156893667158395,-0.31838627953759785,0.7842983580404272,0.0,-0.07322520259382126,-0.35891933144070165,-0.5045488946831531,0.05180288614469602,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-0.014135240895721119,0.14489710525849478,-0.6625565064327426,19
30,30,0.9908150808186631,-1.3635420534213187,0.7076447704726548,-1.3789468376868093,1.692252896838101,-0.05970486330691661,-0.0611568936671584,-0.3238916997238868,0.7842983580404272,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.3753142234423779,-1.2883829848559616,1.4689820020070359,1
31,31,-1.301694300143267,-1.3635420534213187,-1.327036189143448,-1.3789468376868093,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-2.18652875574907,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-2.431042924747639,1.5270781175925188e-17,-0.6625565064327426,20
32,32,0.9908150808186631,-1.3635420534213187,1.0674933150462198,-1.3789468376868093,-0.42623510367286366,-0.05970486330691658,-0.0611568936671584,-0.3238916997238868,0.7842983580404272,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.4657113515837014,0.09650064395050223,-0.6625565064327426,12
33,33,-1.301694300143267,2.1149450676693236,-1.327036189143448,1.5211192618802587,-0.7341952739135483,-0.05970486330691619,-0.06115689366715863,-0.3238916997238868,0.7842983580404272,0.0,-0.07322520259382126,1.7368360971578083,1.4092840275844725,0.9878204997357117,1.119795026330069,1.402651925906567,2.0750388757628433,2.86024527963655,0.5494060197150804,0.9462666666582062,0.9360973748970911,10
34,34,-1.301694300143267,-1.3635420534213187,-1.327036189143448,-1.3789468376868093,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-2.18652875574907,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-2.431042924747639,1.5270781175925188e-17,-0.6625565064327426,21
35,35,0.9908150808186631,1.0108948028748757,0.6386086573048952,0.8389213510344068,0.6511559037656349,-0.05970486330691622,-0.0611568936671584,6.072837192556321,0.7842983580404272,0.0,-0.07322520259382126,0.9178243252458714,1.0517724177410783,0.7416156628948332,0.806123130972316,0.9557736829791589,1.5293777138623166,-0.4108176132148136,0.7686782885695067,0.9681148830913504,0.9360973748970911,22
36,36,0.1447180786472978,0.13456080719262511,-0.023237702299377393,-0.01571035069468041,0.8901178402203823,-0.05970486330691619,-0.0611568936671584,-0.0157926910669405,0.7842983580404272,0.0,-0.07322520259382126,0.2060487368556969,0.5241235390996288,0.9878204997357117,0.4017297241499418,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.4657113515837014,1.5270781175925188e-17,-0.6625565064327426,23
37,37,-1.301694300143267,1.0108948028748757,-1.327036189143448,1.395308578447207,-0.7341952739135483,-0.05970486330691619,-0.06115689366715744,-0.3238916997238868,0.7842983580404272,0.0,-0.07322520259382126,1.386658919784014,1.4092840275844725,0.7416156628948332,0.806123130972316,1.402651925906567,2.0750388757628433,2.181438398120125,0.22450905004418695,1.5270781175925188e-17,-0.6625565064327426,2
38,38,0.1447180786472978,-1.3635420534213187,0.6366719590690415,-1.3789468376868093,-0.1622132933265979,-0.05970486330691574,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.050417253771483934,-0.9846115275616173,-0.6625565064327426,14
39,39,2.056771238963407,0.13456080719262511,1.795587057137923,0.2409853962049259,0.5664111719996316,-0.059704863306920944,-0.06115689366715843,0.8074273973590587,0.7842983580404272,0.0,-0.07322520259382126,0.2060487368556969,0.5241235390996288,0.7416156628948332,0.806123130972316,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.6273238916351707,0.9258680002986328,1.3837204616694445,0
40,40,0.9908150808186631,-1.3635420534213187,0.900594965345715,-1.3789468376868093,-0.1559105030483781,-0.05970486330691659,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.050417253771483934,0.13128153700821568,-0.6625565064327426,14
41,41,1.5911304574378626,1.0108948028748757,1.3610288564443005,0.7337701218521914,3.7020369828078925,-0.05970486330691644,-0.06115689366715846,4.705467503767709,0.7842983580404272,0.0,-0.07322520259382126,0.9178243252458714,0.9018635974733895,0.7416156628948332,0.806123130972316,1.402651925906567,1.5293777138623166,-0.4108176132148136,0.32724904636275237,1.5270781175925188e-17,2.406858945720538,24
42,42,-1.301694300143267,0.13456080719262511,-1.327036189143448,0.19964658029180357,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.9178243252458714,0.7288065649496178,1.1959837232357815,1.119795026330069,1.402651925906567,1.5293777138623166,-0.4108176132148136,0.6273238916351707,-1.0958894909730676,-0.6625565064327426,11
43,43,0.9908150808186631,0.13456080719262511,0.9221874582341121,0.30301029542368163,-0.03549873930611921,-0.05970486330691649,-0.06115689366715831,-0.31930384033779446,0.7842983580404272,0.0,-0.07322520259382126,-0.35891933144070165,-0.5045488946831531,-0.49573231782055366,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.22450905004418695,1.0745856928871806,-0.6625565064327426,4
44,44,-1.301694300143267,-1.3635420534213187,-1.327036189143448,-1.3789468376868093,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-2.18652875574907,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-2.431042924747639,1.5270781175925188e-17,-0.6625565064327426,25
45,45,0.1447180786472978,1.0108948028748757,0.6966391774101608,1.005204912898415,1.1337443361356911,-0.05970486330691619,-0.061156893667158416,2.7801655168063415,0.7842983580404272,0.0,-0.07322520259382126,1.386658919784014,1.4092840275844725,0.7416156628948332,1.119795026330069,1.402651925906567,2.0750388757628433,2.86024527963655,0.6273238916351707,-0.07070254780471415,1.2321443899581714,11
46,46,1.5911304574378626,0.13456080719262511,1.3540717723050282,0.46850692919102543,1.2876475919934474,-0.05970486330691643,-0.06115689366715831,4.134800877191512,0.7842983580404272,0.0,-0.07322520259382126,0.6068999605650113,0.7288065649496178,0.7416156628948332,0.806123130972316,1.402651925906567,-0.5544158739821824,-0.4108176132148136,0.6273238916351707,-0.07070254780471415,2.0018666291169804,11
47,47,0.1447180786472978,-1.3635420534213187,0.14067463057797475,-1.3789468376868093,-0.28784722921105155,-0.05970486330691608,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.6273238916351707,-1.2337543942899822,-0.6625565064327426,5
48,48,0.9908150808186631,1.632663667806569,0.625273363656273,1.4430310329329774,-0.3654189571195735,-0.05970486330691552,-0.06115689366715835,-0.12578026793096855,0.7842983580404272,0.0,-0.07322520259382126,1.5727192525707239,1.7574789987324,0.9878204997357117,1.119795026330069,1.749277620312985,2.0750388757628433,2.86024527963655,0.7686782885695067,0.9681148830913504,1.7247666230198089,22
49,49,0.9908150808186631,0.13456080719262511,0.9419822497398364,0.893945766919553,0.9879332943458178,-0.05970486330691794,-0.06115689366715866,2.772924004465967,0.7842983580404272,0.0,-0.07322520259382126,0.6068999605650113,0.7288065649496178,0.9878204997357117,0.806123130972316,0.9557736829791589,-0.5544158739821824,-0.4108176132148136,0.3753142234423779,1.2883829848559616,-0.6625565064327426,1
50,50,-1.301694300143267,-1.3635420534213187,-1.327036189143448,-1.3789468376868093,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-2.18652875574907,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-2.431042924747639,1.5270781175925188e-17,-0.6625565064327426,26
51,51,0.1447180786472978,0.13456080719262511,0.20089383242389403,0.3133878232531613,-0.23417889261701166,-0.05970486330691623,-0.06115689366715838,-0.07902906514971038,0.7842983580404272,0.0,-0.07322520259382126,0.2060487368556969,0.5241235390996288,0.7416156628948332,0.806123130972316,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.3753142234423779,1.5270781175925188e-17,-0.6625565064327426,1
52,52,-1.301694300143267,1.0108948028748757,-1.327036189143448,1.0666110822023664,-0.7341952739135483,-0.05970486330691619,-0.061156893667158395,-0.3238916997238868,0.7842983580404272,0.0,-0.07322520259382126,1.5727192525707239,1.6800242536855052,1.1959837232357815,1.3760836259661287,2.0324914342760656,2.498286554851814,2.86024527963655,0.6273238916351707,-1.0630336299725045,1.4689820020070359,0
53,53,0.9908150808186631,1.0108948028748757,1.3521834851018766,0.8526169348238058,0.24585436941705546,-0.05970486330691851,-0.061156893667158416,-0.15970380784994545,0.7842983580404272,0.0,-0.07322520259382126,1.1718680288614096,0.9018635974733895,0.4402852957704622,0.806123130972316,1.402651925906567,1.5293777138623166,2.181438398120125,0.6273238916351707,2.4675087885799645,-0.6625565064327426,5
54,54,-1.301694300143267,0.13456080719262511,-1.327036189143448,0.22507325921021104,-0.7341952739135483,-0.05970486330691619,-0.06115689366715862,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.6068999605650113,0.5241235390996288,0.7416156628948332,0.806123130972316,0.32593417460966,-0.5544158739821824,-0.4108176132148136,0.22450905004418695,-1.0745856928871806,-0.6625565064327426,4
55,55,0.1447180786472978,1.0108948028748757,0.2211762205959516,0.8044231197611911,-0.40267478242102606,-0.05970486330691601,-0.061156893667158325,-0.28352170483161543,0.7842983580404272,0.0,-0.07322520259382126,0.9178243252458714,1.0517724177410783,0.9878204997357117,1.3760836259661287,1.402651925906567,0.7603115008903304,-0.4108176132148136,0.32724904636275237,1.1879991826715695,-0.6625565064327426,24
56,56,1.5911304574378626,1.0108948028748757,1.3150736007480595,1.228326430782186,3.8126750438710637,-0.059704863306916336,-0.06115689366715837,1.3737213469955165,0.7842983580404272,0.0,-0.07322520259382126,0.9178243252458714,0.9018635974733895,0.05180288614469602,0.4017297241499418,0.9557736829791589,1.5293777138623166,-0.4108176132148136,0.7349635103757629,2.297560854420173,0.7016281389687149,3
57,57,-1.301694300143267,0.13456080719262511,-1.327036189143448,0.3519263686187028,-0.7341952739135483,-0.05970486330691619,-0.06115689366715847,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.2060487368556969,0.27361176152896266,0.7416156628948332,1.119795026330069,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.7686782885695067,-1.0930329325224921,-0.6625565064327426,22
58,58,0.1447180786472978,-1.3635420534213187,-0.04680236648801791,-1.3789468376868093,-0.2198025432712784,-0.059704863306916205,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.42141700003362914,-1.4028284489286507,-0.6625565064327426,7
59,59,-1.301694300143267,0.13456080719262511,-1.327036189143448,-0.07415423228595236,-0.7341952739135483,-0.05970486330691619,-0.06115689366715843,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-0.35891933144070165,-0.5045488946831531,0.05180288614469602,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.6273238916351707,-1.0630336299725045,-0.6625565064327426,0
60,60,0.9908150808186631,0.13456080719262511,0.9173578840205133,0.08786899883290238,-0.020053654922702887,-0.059704863306915226,-0.061156893667158395,-0.31930384033779446,0.7842983580404272,0.0,-0.07322520259382126,-0.35891933144070165,-0.5045488946831531,0.05180288614469602,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.22450905004418695,1.2014233283304157,-0.6625565064327426,2
61,61,-1.301694300143267,0.13456080719262511,-1.327036189143448,0.2629744511165667,-0.7341952739135483,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.2060487368556969,0.5241235390996288,0.7416156628948332,0.806123130972316,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-0.23340750975014735,-0.9686184539916999,-0.6625565064327426,28
62,62,0.1447180786472978,-1.3635420534213187,-0.04391646544646883,-1.3789468376868093,-0.006844257270490032,-0.05970486330691617,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,-1.6482293952824116,-0.7598468295545384,-0.6625565064327426,29
63,63,0.1447180786472978,1.0108948028748757,1.361116994445257,1.7841437022966928,0.4225859424788488,-0.059704863306958476,21.345782962347403,1.1468254989691877,0.7842983580404272,0.0,-0.07322520259382126,1.5727192525707239,1.6800242536855052,1.1959837232357815,1.3760836259661287,1.749277620312985,2.498286554851814,3.3867688023127416,0.32724904636275237,1.2600634170822111,-0.6625565064327426,30
64,64,0.1447180786472978,1.0108948028748757,0.32562180424609877,0.7891635920422382,-0.34092329468685195,-0.059704863306916336,-0.061156893667158645,-0.31655116901398883,0.7842983580404272,0.0,-0.07322520259382126,1.1718680288614096,0.9018635974733895,0.9878204997357117,1.119795026330069,1.749277620312985,1.5293777138623166,2.181438398120125,0.5494060197150804,0.9462666666582062,-0.6625565064327426,10
65,65,0.1447180786472978,-1.3635420534213187,-0.09161309511173735,-1.3789468376868093,-0.1735250032724984,-0.05970486330691619,-0.0611568936671584,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,-1.3247386234464147,-1.2827095508952688,-1.4317499314115696,-1.1425846726600581,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.22450905004418695,-1.0745856928871806,-0.6625565064327426,4
66,66,-1.301694300143267,0.13456080719262511,-1.327036189143448,0.3204973952864083,-0.7341952739135483,-0.05970486330691619,-0.06115689366715846,-0.3238916997238868,-0.7011151988543213,0.0,-0.07322520259382126,0.6068999605650113,0.9018635974733895,0.9878204997357117,1.119795026330069,1.402651925906567,-0.5544158739821824,-0.4108176132148136,0.5494060197150804,-1.0976693333235188,-0.6625565064327426,10
67,67,0.1447180786472978,0.13456080719262511,0.2502374873521162,0.3767130648929874,-0.34092329468685195,-0.05970486330691643,-0.0611568936671586,-0.32205654489230917,-0.7011151988543213,0.0,-0.07322520259382126,0.2060487368556969,-0.04935409126249784,0.7416156628948332,0.4017297241499418,-0.7507835766872469,-0.5544158739821824,-0.4108176132148136,0.5494060197150804,-0.07570133333265636,-0.6625565064327426,10
